Country,Year,Emission.Source,Application,IEF,Direct.EM,FracGASF,FracGASM,FracLEACH-(H),T.Frac.GAS,T.Frac.Leach,IEF.GAS,IEF.Leach,EM.GAS,EM.Leach,N2O.EM,Other carbon-containing fertlizers,Urea,kt.CO2eq,kg.CO2eq.kg.N,Total.Area.kha,EM.Ha
SVK,2012,Organic N emissions,29986589.7325038,0.01,0.47121783865363,0.1,0.2,0.06436583669345,5997317.94650076,1930111.93771582,0.01,0.0075,0.0942435677307262,0.0227477478373651,0.588209154221721,0,0,175.286327958073,5.84549058501548,1534.647,0.114219314251468
SVK,2013,Inorganic N emissions,113581390,0.01,1.78485041428571,0.1,0.2,0.14553904542053,11358139,16530527.0781369,0.01,0.0075,0.178485041428571,0.194824069135185,2.15815952484947,0,51.9931340322883,695.124672437429,6.12005780557387,1533.632,0.453253891701157
SVK,2013,Organic N emissions,31709194.5220269,0.01,0.498287342489,0.1,0.2,0.14553904542053,6341838.90440538,4614925.90178969,0.01,0.0075,0.0996574684977988,0.0543901981282357,0.652335009115035,0,0,194.39583271628,6.13058249023773,1533.632,0.126755201193168
SVK,2014,Inorganic N emissions,119036050,0.01,1.8705665,0.1,0.2,0.1929808236653,11903605,22971674.9748638,0.01,0.0075,0.18705665,0.270737597918038,2.32836074791804,0,57.9405231533333,751.792026032909,6.31566677517365,1532.359,0.490610898642491
SVK,2014,Organic N emissions,34216322.0210269,0.01,0.53768506033042,0.1,0.2,0.1929808236653,6843264.40420538,6603094.00641491,0.01,0.0075,0.107537012066085,0.0778221793613186,0.723044251757823,0,0,215.467187023831,6.29720479283018,1532.359,0.140611427885914
SVK,2015,Inorganic N emissions,114773000,0.01,1.80357571428571,0.1,0.2,0.02721686471352,11477300,3123761.21376483,0.01,0.0075,0.180357571428571,0.0368157571622284,2.02074904287651,0,60.9199088713566,663.103123648557,5.77751843768619,1531.016,0.433113124649616
SVK,2015,Organic N emissions,34278529.1693144,0.01,0.53866260123208,0.1,0.2,0.02721686471352,6855705.83386288,932954.090979679,0.01,0.0075,0.107732520246417,0.0109955303579748,0.657390651836471,0,0,195.902414247268,5.71501808842595,1531.016,0.127955824267851
SVK,2016,Inorganic N emissions,126235768.953866,0.01,1.98370494070361,0.1,0.2,0.16051723598695,12623576.8953866,20263016.7151618,0.01,0.0075,0.198370494070361,0.23881412557155,2.42088956034552,0,63.0712564533333,784.496345436299,6.21453294844665,1529.446,0.512928436464117
SVK,2016,Organic N emissions,26218129.340046,0.01,0.41199917534358,0.1,0.2,0.16051723598695,5243625.8680092,4208461.65441254,0.01,0.0075,0.082399835068716,0.0495997266412907,0.543998737053587,0,0,162.111623641969,6.18318803524845,1529.446,0.105993688984095
SVK,2017,Inorganic N emissions,122541152.415055,0.01,1.925646680808,0.1,0.2,0.09333665380475,12254115.2415055,11437581.1197991,0.01,0.0075,0.192564668080801,0.134800063197632,2.25301141208643,0,63.5335125546,734.930913356357,5.99742126520157,1528.197,0.480913726015924
SVK,2017,Organic N emissions,25969379.2713372,0.01,0.40809024569244,0.1,0.2,0.09333665380475,5193875.85426744,2423894.96257305,0.01,0.0075,0.0816180491384884,0.0285673334874681,0.518275628318397,0,0,154.446137238882,5.94724023339852,1528.197,0.101064285061993
SVK,2018,Inorganic N emissions,128976884.548571,0.01,2.02677961433469,0.1,0.2,0.02350854003416,12897688.4548571,3032058.25389131,0.01,0.0075,0.202677961433469,0.0357349722780048,2.26519254804616,0,65.9662426613338,740.993621979091,5.7451660781901,1527.419,0.485127932793222
SVK,2018,Organic N emissions,26624594.4300998,0.01,0.41838648390157,0.1,0.2,0.02350854003416,5324918.88601996,625905.344053275,0.01,0.0075,0.0836772967803137,0.00737674155491359,0.509440522236797,0,0,151.813275626566,5.70199392239142,1527.419,0.0993920303640099
SVK,2019,Inorganic N emissions,128532970.838409,0.01,2.01980382746071,0.1,0.2,0.08838538610264,12853297.0838409,11360436.2544721,0.01,0.0075,0.201980382746071,0.133890855856279,2.35567506606306,0,63.5391471797102,765.530316866502,5.95590619179668,1526.112,0.501621320628173
SVK,2019,Organic N emissions,28588878.2004036,0.01,0.44925380029205,0.1,0.2,0.08838538610264,5717775.64008072,2526839.03798402,0.01,0.0075,0.0898507600584113,0.0297806029476688,0.56888516329813,0,0,169.527778662843,5.9298506739047,1526.112,0.111084755681656
SVK,2020,Inorganic N emissions,127676519.53576,0.01,2.00634530699051,0.1,0.2,0.12405722015518,12767651.953576,15839194.0926949,0.01,0.0075,0.200634530699051,0.186676216092476,2.39365605378204,0,63.6664973824002,776.976001409447,6.08550424333763,1524.998,0.50949312812833
SVK,2020,Organic N emissions,26374308.3691973,0.01,0.41445341723025,0.1,0.2,0.12405722015518,5274861.67383946,3271923.37979812,0.01,0.0075,0.0828906834460487,0.0385619541190492,0.535906054795348,0,0,159.700004329014,6.05513525107366,1524.998,0.104721451653716
SVK,2021,Inorganic N emissions,127494596.717954,0.01,2.00348651985356,0.1,0.2,0.05479101675664,12749459.6717954,6985558.58515448,0.01,0.0075,0.200348651985356,0.0823297976107492,2.28616496944967,0,63.6334850433332,744.910645939333,5.84268404399317,1524.29,0.488693520222093
SVK,2021,Organic N emissions,25798982.7942346,0.01,0.40541258676655,0.1,0.2,0.05479101675664,5159796.55884692,1413552.49858318,0.01,0.0075,0.0810825173533088,0.0166597258761589,0.503154829996018,0,0,149.940139338813,5.81186244956607,1524.29,0.0983672000333357
SVN,1990,Inorganic N emissions,27169000,0.01,0.42694142857143,0.05682062127877,0.22143830041731,0.3,1543759.4595229,8150700,0.01,0.0075,0.0242590772210742,0.0960618214285714,0.547262327221076,3.545972495065,8.66734412898549,175.297490135931,6.45211417924587,305.409014601652,0.573976149212797
SVN,1990,Organic N emissions,30602461.3782414,0.01,0.48089582165807,0.05682062127877,0.22143830041731,0.3,6776557.03618415,9180738.41347242,0.01,0.0075,0.106488753425751,0.108201559873068,0.695586134956889,0,0,207.284668217153,6.77346392681126,305.409014601652,0.678711689265349
SVN,1991,Inorganic N emissions,23758000,0.01,0.37334,0.05704049869054,0.21985620133761,0.3,1355168.16788985,7127400,0.01,0.0075,0.0212954997811262,0.0840015,0.478636999781126,3.09257018437033,7.65943802927536,153.385834148421,6.45617619952948,302.081668523271,0.507762801027448
SVN,1991,Organic N emissions,28696531.8640651,0.01,0.45094550072102,0.05704049869054,0.21985620133761,0.3,6309110.48719704,8608959.55921953,0.01,0.0075,0.0991431647988106,0.10146273766223,0.651551403182061,0,0,194.162318148254,6.76605518283523,302.081668523271,0.642747767838474
SVN,1992,Inorganic N emissions,38938000,0.01,0.61188285714286,0.0572603761023,0.21963942603331,0.3,2229604.52467136,11681400,0.01,0.0075,0.0350366425305499,0.137673642857143,0.784593142530553,5.05508242115067,12.6849169078261,251.548755803082,6.46023821981308,298.75432244489,0.841992021218316
SVN,1992,Organic N emissions,28899646.1258453,0.01,0.45413729626328,0.0572603761023,0.21963942603331,0.3,6347501.68764643,8669893.83775359,0.01,0.0075,0.0997464550915868,0.102180891659239,0.656064643014106,0,0,195.507263618203,6.76504005505309,298.75432244489,0.654408150544057
SVN,1993,Inorganic N emissions,33376000,0.01,0.52448,0.05748025351407,0.21949705033274,0.3,1918460.9412856,10012800,0.01,0.0075,0.0301472433630594,0.118008,0.672635243363059,4.321462217072,10.9857200742029,215.752484813467,6.46430024009668,295.426976366509,0.730307324899817
SVN,1993,Organic N emissions,26936945.7376144,0.01,0.42329486159108,0.05748025351407,0.21949705033274,0.3,5912580.13437943,8081083.72128432,0.01,0.0075,0.0929119735402482,0.0952413438579938,0.611448178989322,0,0,182.211557338818,6.76437332998671,295.426976366509,0.61677359183599
SVN,1994,Inorganic N emissions,33944000,0.01,0.53340571428571,0.0574853590653,0.21896591986265,0.3,1951283.02811254,10183200,0.01,0.0075,0.0306630190131971,0.120016285714286,0.684085019013193,4.39473328433333,11.17534,219.427408950265,6.46439456016571,292.099630288128,0.751207417598649
SVN,1994,Organic N emissions,26657426.8770915,0.01,0.41890242235429,0.0574853590653,0.21896591986265,0.3,5837067.99731367,7997228.06312745,0.01,0.0075,0.0917253542435005,0.0942530450297164,0.604880821627507,0,0,180.254484844997,6.76188612187104,292.099630288128,0.617099325552701
SVN,1995,Inorganic N emissions,32235000,0.01,0.50655,0.06083135699826,0.20998065159742,0.3,1960898.79283891,9670500,0.01,0.0075,0.0308141238874686,0.11397375,0.651337873887469,4.00386525,12.2697826086957,210.372334277161,6.52620860174225,288.772284209747,0.72850597436269
SVN,1995,Organic N emissions,27468412.7717739,0.01,0.43164648641358,0.06083135699826,0.20998065159742,0.3,5767835.21216398,8240523.83153217,0.01,0.0075,0.0906374104768625,0.0971204594430577,0.6194043563335,0,0,184.582498187383,6.71980939419467,288.772284209747,0.639197417066914
SVN,1996,Inorganic N emissions,31296000,0.01,0.49179428571429,0.05643056677859,0.21161363284623,0.3,1766051.01790275,9388800,0.01,0.0075,0.027752230281329,0.110653714285714,0.630200230281333,4.10380483333333,9.7963768115942,201.699850268765,6.44490830357761,287.033386465497,0.702705189638315
SVN,1996,Organic N emissions,26228017.3680299,0.01,0.41215455864047,0.05643056677859,0.21161363284623,0.3,5550206.03760282,7868405.21040897,0.01,0.0075,0.0872175234480444,0.0927347756941057,0.59210685778262,0,0,176.447843619221,6.72745641209992,287.033386465497,0.614729337907285
SVN,1997,Inorganic N emissions,33999000,0.01,0.53427,0.05840600983525,0.21470957476729,0.3,1985745.92838867,10199700,0.01,0.0075,0.031204578874679,0.12021075,0.685685328874679,4.352634,11.674347826087,220.361209830741,6.48140268333602,285.294488721248,0.772399112294276
SVN,1997,Organic N emissions,25377699.0498165,0.01,0.39879241363997,0.05840600983525,0.21470957476729,0.3,5448834.97155836,7613309.71494495,0.01,0.0075,0.08562454955306,0.0897282930689941,0.574145256262024,0,0,171.095286366083,6.74195426583878,285.294488721248,0.599714656714784
SVN,1998,Inorganic N emissions,34801000,0.01,0.54687285714286,0.05802810925488,0.21461405240154,0.3,2019436.23017908,10440300,0.01,0.0075,0.0317339979028141,0.123046392857143,0.701653247902817,4.475988,11.7476811594203,225.31633703446,6.47442133945748,283.555590976998,0.794610807207598
SVN,1998,Organic N emissions,25543155.1185704,0.01,0.40139243757753,0.05802810925488,0.21461405240154,0.3,5481920.03111753,7662946.53557112,0.01,0.0075,0.0861444576318469,0.0903132984549453,0.577850193664322,0,0,172.199357711968,6.74150694824601,283.555590976998,0.607286060270054
SVN,1999,Inorganic N emissions,34380000,0.01,0.54025714285714,0.0580587297974,0.20453864163692,0.3,1996059.13043461,10314000,0.01,0.0075,0.0313666434782582,0.121557857142857,0.693181643478255,4.420185,11.6217391304348,222.610053886955,6.47498702405337,281.816693232749,0.789910815194698
SVN,1999,Organic N emissions,26343444.448098,0.01,0.41396841275583,0.0580587297974,0.20453864163692,0.3,5388252.34345163,7903033.3344294,0.01,0.0075,0.0846725368256684,0.0931428928700608,0.591783842451559,0,0,176.351585050565,6.6943252389798,281.816693232749,0.625766994238762
SVN,2000,Inorganic N emissions,34159000,0.01,0.53678428571429,0.05862332005532,0.20436459925683,0.3,2002513.98976968,10247700,0.01,0.0075,0.0314680769820949,0.120776464285714,0.689028826982099,4.361445,11.8433333333333,221.535368773999,6.48541727726218,280.077795488499,0.790977979484618
SVN,2000,Organic N emissions,27429909.7702428,0.01,0.43104143924668,0.05862332005532,0.20436459925683,0.3,5605702.51784668,8228972.93107284,0.01,0.0075,0.0880896109947335,0.0969843238305013,0.616115374071915,0,0,183.602381473431,6.69351022337706,280.077795488499,0.655540654885546
SVN,2001,Inorganic N emissions,34765000,0.01,0.54630714285714,0.05859707020797,0.20567414804897,0.3,2037127.14578008,10429500,0.01,0.0075,0.0320119980051155,0.122919107142857,0.701238248005113,4.4402545,12.0394202898551,225.448672695379,6.48493233698774,278.33889774425,0.809979038224585
SVN,2001,Organic N emissions,26793072.6765194,0.01,0.42103399920245,0.05859707020797,0.20567414804897,0.3,5510642.39635726,8037921.80295582,0.01,0.0075,0.0865958090856142,0.0947326498205507,0.602362458108615,0,0,179.504012516367,6.6996426532922,278.33889774425,0.644911702859812
SVN,2002,Inorganic N emissions,33412000,0.01,0.52504571428571,0.06092100630338,0.20718545219919,0.3,2035492.66260853,10023600,0.01,0.0075,0.0319863132695627,0.118135285714286,0.675167313269558,4.24945719,12.9672463768116,218.41656292114,6.53706940384114,276.6,0.789647732903615
SVN,2002,Organic N emissions,28090992.4708876,0.01,0.44142988168537,0.06092100630338,0.20718545219919,0.3,5820044.97780489,8427297.74126628,0.01,0.0075,0.0914578496512197,0.0993217233792097,0.6322094547158,0,0,188.398417505308,6.70671987472699,276.6,0.681122261407477
SVN,2003,Inorganic N emissions,34501000,0.01,0.54215857142857,0.05954007981921,0.20703040799352,0.3,2054192.29384256,10350300,0.01,0.0075,0.032280164617526,0.121985678571429,0.696424414617525,4.58832825,12.9030542666667,225.025858072689,6.52229958762613,275.25,0.817532636049733
SVN,2003,Organic N emissions,26052618.1528556,0.01,0.40939828525916,0.05954007981921,0.20703040799352,0.3,5393684.16548508,7815785.44585668,0.01,0.0075,0.0847578940290513,0.0921146141833109,0.586270793471522,0,0,174.708696454514,6.70599382486109,275.25,0.634727325901957
SVN,2004,Inorganic N emissions,30264000,0.01,0.47557714285714,0.05907158335649,0.20337887887884,0.3,1787742.39870081,9079200,0.01,0.0075,0.0280930948367271,0.107004857142857,0.610675094836724,3.87278694,10.7599213333333,196.613886534677,6.49662590981619,273.9,0.717830911042998
SVN,2004,Organic N emissions,24934281.7016461,0.01,0.39182442674015,0.05907158335649,0.20337887887884,0.3,5071106.25812996,7480284.51049383,0.01,0.0075,0.0796888126277565,0.0881604960165344,0.559673735384441,0,0,166.782773144563,6.68889423566402,273.9,0.608918485376281
SVN,2005,Inorganic N emissions,29169000,0.01,0.45837,0.06100875774767,0.20473951824939,0.3,1779564.45474179,8750700,0.01,0.0075,0.0279645842887995,0.10313325,0.589467834288799,3.85516494,11.6517426666667,191.168322224729,6.55381817082276,272.55,0.701406429002858
SVN,2005,Organic N emissions,25031064.2763911,0.01,0.39334529577186,0.06100875774767,0.20473951824939,0.3,5124848.04121783,7509319.28291733,0.01,0.0075,0.0805333263619945,0.0885026915486685,0.562381313682523,0,0,167.589631477392,6.69526591545928,272.55,0.614894997165261
SVN,2006,Inorganic N emissions,30383000,0.01,0.47744714285714,0.06007991938023,0.20396051218335,0.3,1825408.19052953,9114900,0.01,0.0075,0.0286849858511783,0.107425607142857,0.613557735851176,3.74397012,11.0855763333333,197.669751736984,6.50593265105433,271.2,0.728870765991827
SVN,2006,Organic N emissions,25261052.5217985,0.01,0.39695939677112,0.06007991938023,0.20396051218335,0.3,5152257.21063653,7578315.75653955,0.01,0.0075,0.0809640418814311,0.0893158642735019,0.567239302926053,0,0,169.037312271964,6.69161794133861,271.2,0.623293924306651
SVN,2007,Inorganic N emissions,29613000,0.01,0.46534714285714,0.05713490603543,0.20387050031476,0.3,1691935.97242719,8883900,0.01,0.0075,0.0265875652809987,0.104703107142857,0.596637815280996,4.32725832,10.5219876666667,192.647314940403,6.50549809004165,269.666666666667,0.714390537479864
SVN,2007,Organic N emissions,26291291.449633,0.01,0.41314886563709,0.05713490603543,0.20387050031476,0.3,5360018.74175785,7887387.4348899,0.01,0.0075,0.0842288659419091,0.0929584947683452,0.590336226347344,0,0,175.920195451509,6.69119642861683,269.666666666667,0.652361664220674
SVN,2008,Inorganic N emissions,25039000,0.01,0.39347,0.05542001369963,0.20131520745888,0.3,1387661.72302504,7511700,0.01,0.0075,0.0218061127903934,0.08853075,0.503806862790393,3.30086493,7.40555053333333,160.840860574871,6.42361358580097,268.133333333333,0.599854029990816
SVN,2008,Organic N emissions,25108533.7894108,0.01,0.3945626738336,0.05542001369963,0.20131520745888,0.3,5054729.68880353,7532560.13682324,0.01,0.0075,0.0794314665383413,0.0887766016125596,0.562770741984501,0,0,167.705681111381,6.6792303572146,268.133333333333,0.625456294547668
SVN,2009,Inorganic N emissions,28202000,0.01,0.44317428571429,0.06454394026307,0.20211813142085,0.3,1820268.2032991,8460600,0.01,0.0075,0.0286042146232716,0.0997142142857143,0.571492714623276,3.92027823,13.4805366666667,187.705643854403,6.65575646600961,266.6,0.704072182499636
SVN,2009,Organic N emissions,25050070.0776469,0.00999999999816,0.3936439582907,0.06454394026307,0.20211813142085,0.3,5063073.35605534,7515021.02329407,0.01,0.0075,0.079562581309441,0.0885698906316801,0.561776430231821,0,0,167.409376209083,6.6829903345647,266.6,0.62794214632064
SVN,2010,Inorganic N emissions,27486000,0.01,0.43192285714286,0.06049844526737,0.20018536572705,0.3,1662860.26661893,8245800,0.01,0.0075,0.0261306613325832,0.0971826428571429,0.555236161332586,3.827930139,11.1023,180.390606216111,6.56299957127667,265.066666666667,0.680548061680497
SVN,2010,Organic N emissions,24619074.556843,0.01,0.38687117160771,0.06049844526737,0.20018536572705,0.3,4928378.44402313,7385722.3670529,0.01,0.0075,0.0774459469775063,0.0870460136116949,0.551363132196911,0,0,164.30621339468,6.67393946979253,265.066666666667,0.619867505261617
SVN,2011,Inorganic N emissions,27134000,0.01,0.42639142857143,0.0559682105491,0.19952550432102,0.3,1518641.42503928,8140200,0.01,0.0075,0.0238643652506172,0.0959380714285714,0.546193865250619,4.251157713,9.61667226666667,176.633601824351,6.50967796212689,263.533333333333,0.670251461514108
SVN,2011,Organic N emissions,23828143.9219116,0.01,0.37444226163004,0.0559682105491,0.19952550432102,0.3,4754322.43305326,7148443.17657348,0.01,0.0075,0.0747107810908369,0.0842495088667589,0.533402551587636,0,0,158.953960373116,6.67084943309187,263.533333333333,0.603164534681694
SVN,2012,Inorganic N emissions,26300000,0.01,0.41328571428571,0.06160777297459,0.19891455651611,0.3,1620284.42923172,7890000,0.01,0.0075,0.0254616124593556,0.0929892857142857,0.531736612459351,3.70361574,11.2409704,173.402096652887,6.5932356141782,262,0.661840063560636
SVN,2012,Organic N emissions,23600359.2270653,0.01,0.37086278785388,0.06160777297459,0.19891455651611,0.3,4694454.98927258,7080107.76811959,0.01,0.0075,0.0737700069742834,0.0834441272671237,0.528076922095287,0,0,157.366922784396,6.66798845179969,262,0.600637109864105
SVN,2013,Inorganic N emissions,27263000,0.01,0.42841857142857,0.05770925234195,0.19935663308785,0.3,1573327.34659858,8178900,0.01,0.0075,0.0247237154465492,0.0963941785714286,0.549536465446548,4.17518046,10.3495333333333,178.286580496405,6.53950704237995,258.35,0.690097079529338
SVN,2013,Organic N emissions,23346149.4528087,0.01,0.36686806282985,0.05770925234195,0.19935663308785,0.3,4654209.75047769,7003844.83584261,0.01,0.0075,0.0731375817932209,0.0825453141367165,0.522550958759787,0,0,155.720185710417,6.67005863323138,258.35,0.602748928625572
SVN,2014,Inorganic N emissions,28612000,0.01,0.44961714285714,0.05354786490243,0.19981890532911,0.3,1532111.51058833,8583600,0.01,0.0075,0.0240760380235309,0.101163857142857,0.574857038023528,4.76930619,9.42377333333333,185.500476854345,6.48331038914947,254.7,0.728309685333116
