Country,Year,Category,CO2,CH4,N2O,CO2eq.kt
LTU,2011,Prescribed Burning of Savannas,0,0,0,0
LTU,2011,Field Burning of Agricultural Residues,0,0,0,0
LTU,2011,Liming,8.74969475424,0,0,8.74969475424
LTU,2011,Urea Application,29.9078341013825,0,0,29.9078341013825
LTU,2011,Other Carbon-containing Fertilizers,0,0,0,0
LTU,2011,Other Sources,0,0,0,0
LTU,2012,Total Agriculture,41.0742030496225,77.9845128814173,7.78387971543649,4310.28318028513
LTU,2012,Enteric Fermentation,0,67.2116836538273,0,1680.29209134568
LTU,2012,Manure Management,0,10.7728292275899,0.63574165336794,458.771743393395
LTU,2012,Rice cultivation,0,0,0,0
LTU,2012,Agricultural soils,0,0,7.14813806206855,2130.14514249643
LTU,2012,Prescribed Burning of Savannas,0,0,0,0
LTU,2012,Field Burning of Agricultural Residues,0,0,0,0
LTU,2012,Liming,11.16636894824,0,0,11.16636894824
LTU,2012,Urea Application,29.9078341013825,0,0,29.9078341013825
LTU,2012,Other Carbon-containing Fertilizers,0,0,0,0
LTU,2012,Other Sources,0,0,0,0
LTU,2013,Total Agriculture,48.2553641252023,76.635395247252,7.77540319482146,4281.2103973633
LTU,2013,Enteric Fermentation,0,65.875888916168,0,1646.8972229042
LTU,2013,Manure Management,0,10.759506331084,0.63631600677448,458.609828295895
LTU,2013,Rice cultivation,0,0,0,0
LTU,2013,Agricultural soils,0,0,7.13908718804698,2127.447982038
LTU,2013,Prescribed Burning of Savannas,0,0,0,0
LTU,2013,Field Burning of Agricultural Residues,0,0,0,0
LTU,2013,Liming,16.7704690919201,0,0,16.7704690919201
LTU,2013,Urea Application,31.4848950332821,0,0,31.4848950332821
LTU,2013,Other Carbon-containing Fertilizers,0,0,0,0
LTU,2013,Other Sources,0,0,0,0
LTU,2014,Total Agriculture,78.9985690838568,78.1953645814438,8.26781480641934,4497.69149593292
LTU,2014,Enteric Fermentation,0,67.4696105588564,0,1686.74026397141
LTU,2014,Manure Management,0,10.7257540225874,0.65483929023408,463.285959054441
LTU,2014,Rice cultivation,0,0,0,0
LTU,2014,Agricultural soils,0,0,7.61297551618526,2268.66670382321
LTU,2014,Prescribed Burning of Savannas,0,0,0,0
LTU,2014,Field Burning of Agricultural Residues,0,0,0,0
LTU,2014,Liming,24.7949848544661,0,0,24.7949848544661
LTU,2014,Urea Application,54.2035842293907,0,0,54.2035842293907
LTU,2014,Other Carbon-containing Fertilizers,0,0,0,0
LTU,2014,Other Sources,0,0,0,0
LTU,2015,Total Agriculture,61.5077869289124,78.7537664235208,8.56990008333122,4584.18217234964
LTU,2015,Enteric Fermentation,0,67.962013815751,0,1699.05034539377
LTU,2015,Manure Management,0,10.7917526077698,0.66798842192348,468.854364927443
LTU,2015,Rice cultivation,0,0,0,0
LTU,2015,Agricultural soils,0,0,7.90191166140774,2354.76967509951
LTU,2015,Prescribed Burning of Savannas,0,0,0,0
LTU,2015,Field Burning of Agricultural Residues,0,0,0,0
LTU,2015,Liming,19.250720876685,0,0,19.250720876685
LTU,2015,Urea Application,42.2570660522273,0,0,42.2570660522273
LTU,2015,Other Carbon-containing Fertilizers,0,0,0,0
LTU,2015,Other Sources,0,0,0,0
LTU,2016,Total Agriculture,57.0038605242965,76.307685466408,8.49411539875683,4495.94238601403
LTU,2016,Enteric Fermentation,0,66.2620656085014,0,1656.55164021254
LTU,2016,Manure Management,0,10.0456198579066,0.64725283876977,444.021842401056
LTU,2016,Rice cultivation,0,0,0,0
LTU,2016,Agricultural soils,0,0,7.84686255998706,2338.36504287614
LTU,2016,Prescribed Burning of Savannas,0,0,0,0
LTU,2016,Field Burning of Agricultural Residues,0,0,0,0
LTU,2016,Liming,13.8022476210706,0,0,13.8022476210706
LTU,2016,Urea Application,43.2016129032258,0,0,43.2016129032258
LTU,2016,Other Carbon-containing Fertilizers,0,0,0,0
LTU,2016,Other Sources,0,0,0,0
LTU,2017,Total Agriculture,52.5839568662107,74.049356797259,8.58129796316868,4461.04466982195
LTU,2017,Enteric Fermentation,0,64.4512998193622,0,1611.28249548406
LTU,2017,Manure Management,0,9.59805697789674,0.63227220815762,428.368542478389
LTU,2017,Rice cultivation,0,0,0,0
LTU,2017,Agricultural soils,0,0,7.94902575501106,2368.8096749933
LTU,2017,Prescribed Burning of Savannas,0,0,0,0
LTU,2017,Field Burning of Agricultural Residues,0,0,0,0
LTU,2017,Liming,12.2266860008754,0,0,12.2266860008754
LTU,2017,Urea Application,40.3572708653354,0,0,40.3572708653354
LTU,2017,Other Carbon-containing Fertilizers,0,0,0,0
LTU,2017,Other Sources,0,0,0,0
LTU,2018,Total Agriculture,55.2724396943954,72.6125007685682,8.21557801368317,4318.82720698619
LTU,2018,Enteric Fermentation,0,63.4065417443528,0,1585.16354360882
LTU,2018,Manure Management,0,9.20595902421542,0.61340873157468,412.94477761464
LTU,2018,Rice cultivation,0,0,0,0
LTU,2018,Agricultural soils,0,0,7.60216928210849,2265.44644606833
LTU,2018,Prescribed Burning of Savannas,0,0,0,0
LTU,2018,Field Burning of Agricultural Residues,0,0,0,0
LTU,2018,Liming,11.4512671393519,0,0,11.4512671393519
LTU,2018,Urea Application,43.8211725550435,0,0,43.8211725550435
LTU,2018,Other Carbon-containing Fertilizers,0,0,0,0
LTU,2018,Other Sources,0,0,0,0
LTU,2019,Total Agriculture,67.4997211360755,71.2525911406167,8.39394892932924,4350.21128059161
LTU,2019,Enteric Fermentation,0,62.3301998050051,0,1558.25499512513
LTU,2019,Manure Management,0,8.9223913356116,0.59005270673802,398.89548999822
LTU,2019,Rice cultivation,0,0,0,0
LTU,2019,Agricultural soils,0,0,7.80389622259122,2325.56107433218
LTU,2019,Prescribed Burning of Savannas,0,0,0,0
LTU,2019,Field Burning of Agricultural Residues,0,0,0,0
LTU,2019,Liming,12.4152357290094,0,0,12.4152357290094
LTU,2019,Urea Application,55.0844854070661,0,0,55.0844854070661
LTU,2019,Other Carbon-containing Fertilizers,0,0,0,0
LTU,2019,Other Sources,0,0,0,0
LTU,2020,Total Agriculture,104.271473956382,70.1083169651272,9.20922119503739,4601.32731420571
LTU,2020,Enteric Fermentation,0,61.0897309002643,0,1527.24327250661
LTU,2020,Manure Management,0,9.01858606486296,0.58377752567032,399.430354271329
LTU,2020,Rice cultivation,0,0,0,0
LTU,2020,Agricultural soils,0,0,8.62544366936707,2570.38221347139
LTU,2020,Prescribed Burning of Savannas,0,0,0,0
LTU,2020,Field Burning of Agricultural Residues,0,0,0,0
LTU,2020,Liming,38.1757238283736,0,0,38.1757238283736
LTU,2020,Urea Application,66.0957501280082,0,0,66.0957501280082
LTU,2020,Other Carbon-containing Fertilizers,0,0,0,0
LTU,2020,Other Sources,0,0,0,0
LTU,2021,Total Agriculture,115.187327891195,70.7009265555887,8.42605320944969,4393.67434819692
LTU,2021,Enteric Fermentation,0,61.4211589558677,0,1535.52897389669
LTU,2021,Manure Management,0,9.27976759972107,0.5917816894729,408.345133455951
LTU,2021,Rice cultivation,0,0,0,0
LTU,2021,Agricultural soils,0,0,7.83427151997679,2334.61291295308
LTU,2021,Prescribed Burning of Savannas,0,0,0,0
LTU,2021,Field Burning of Agricultural Residues,0,0,0,0
LTU,2021,Liming,57.0629245122933,0,0,57.0629245122933
LTU,2021,Urea Application,58.1244033789017,0,0,58.1244033789017
LTU,2021,Other Carbon-containing Fertilizers,0,0,0,0
LTU,2021,Other Sources,0,0,0,0
LUX,1990,Total Agriculture,6.07711548281265,18.2593656596101,0.69709996034816,670.297045156816
LUX,1990,Enteric Fermentation,0,15.5619773023432,0,389.049432558579
LUX,1990,Manure Management,0,2.69738835726691,0.14600580404773,110.944438537896
LUX,1990,Rice cultivation,0,0,0,0
LUX,1990,Agricultural soils,0,0,0.55109415630043,164.226058577528
LUX,1990,Prescribed Burning of Savannas,0,0,0,0
LUX,1990,Field Burning of Agricultural Residues,0,0,0,0
LUX,1990,Liming,0.25570999999996,0,0,0.25570999999996
LUX,1990,Urea Application,0,0,0,0
LUX,1990,Other Carbon-containing Fertilizers,5.82140548281269,0,0,5.82140548281269
LUX,1990,Other Sources,0,0,0,0
LUX,1991,Total Agriculture,6.52267040371465,18.1709249057585,0.71023991310616,672.447287153312
LUX,1991,Enteric Fermentation,0,15.5731873377403,0,389.329683443506
LUX,1991,Manure Management,0,2.59773756801822,0.14562745708989,108.340421413243
LUX,1991,Rice cultivation,0,0,0,0
LUX,1991,Agricultural soils,0,0,0.56461245601627,168.254511892848
LUX,1991,Prescribed Burning of Savannas,0,0,0,0
LUX,1991,Field Burning of Agricultural Residues,0,0,0,0
LUX,1991,Liming,0.45690666666665,0,0,0.45690666666665
LUX,1991,Urea Application,0,0,0,0
LUX,1991,Other Carbon-containing Fertilizers,6.065763737048,0,0,6.065763737048
LUX,1991,Other Sources,0,0,0,0
LUX,1992,Total Agriculture,7.20348565207673,17.7510852308683,0.71452540011205,663.909185657175
LUX,1992,Enteric Fermentation,0,15.1586056161675,0,378.965140404187
LUX,1992,Manure Management,0,2.59247961470082,0.13851379640996,106.089101697689
LUX,1992,Rice cultivation,0,0,0,0
LUX,1992,Agricultural soils,0,0,0.57601160370209,171.651457903223
LUX,1992,Prescribed Burning of Savannas,0,0,0,0
LUX,1992,Field Burning of Agricultural Residues,0,0,0,0
LUX,1992,Liming,0.65810333333327,0,0,0.65810333333327
LUX,1992,Urea Application,0,0,0,0
LUX,1992,Other Carbon-containing Fertilizers,6.54538231874346,0,0,6.54538231874346
LUX,1992,Other Sources,0,0,0,0
LUX,1993,Total Agriculture,6.99589470767847,18.1254669815978,0.68995877082535,665.740282953577
LUX,1993,Enteric Fermentation,0,15.4414170900281,0,386.035427250703
LUX,1993,Manure Management,0,2.68404989156965,0.13894006229003,108.50538585167
LUX,1993,Rice cultivation,0,0,0,0
LUX,1993,Agricultural soils,0,0,0.55101870853532,164.203575143525
LUX,1993,Prescribed Burning of Savannas,0,0,0,0
LUX,1993,Field Burning of Agricultural Residues,0,0,0,0
LUX,1993,Liming,1.02483333333333,0,0,1.02483333333333
LUX,1993,Urea Application,0,0,0,0
LUX,1993,Other Carbon-containing Fertilizers,5.97106137434514,0,0,5.97106137434514
LUX,1993,Other Sources,0,0,0,0
LUX,1994,Total Agriculture,7.15594805329781,17.6936668661278,0.67036862015375,649.26746851231
LUX,1994,Enteric Fermentation,0,15.1493252305389,0,378.733130763472
LUX,1994,Manure Management,0,2.54434163558892,0.13713277520426,104.474107900593
LUX,1994,Rice cultivation,0,0,0,0
LUX,1994,Agricultural soils,0,0,0.53323584494949,158.904281794948
LUX,1994,Prescribed Burning of Savannas,0,0,0,0
LUX,1994,Field Burning of Agricultural Residues,0,0,0,0
LUX,1994,Liming,1.4872,0,0,1.4872
LUX,1994,Urea Application,0,0,0,0
LUX,1994,Other Carbon-containing Fertilizers,5.66874805329781,0,0,5.66874805329781
LUX,1994,Other Sources,0,0,0,0
LUX,1995,Total Agriculture,6.77771787991145,18.2903234141743,0.67820513897105,666.140934647641
LUX,1995,Enteric Fermentation,0,15.6613223869009,0,391.533059672523
LUX,1995,Manure Management,0,2.62900102727333,0.14124113856121,107.814884973074
LUX,1995,Rice cultivation,0,0,0,0
LUX,1995,Agricultural soils,0,0,0.53696400040984,160.015272122132
LUX,1995,Prescribed Burning of Savannas,0,0,0,0
LUX,1995,Field Burning of Agricultural Residues,0,0,0,0
LUX,1995,Liming,1.2155,0,0,1.2155
LUX,1995,Urea Application,0,0,0,0
LUX,1995,Other Carbon-containing Fertilizers,5.56221787991145,0,0,5.56221787991145
LUX,1995,Other Sources,0,0,0,0
LUX,1996,Total Agriculture,6.66090254448265,18.4045297804104,0.68545246034125,671.038980236436
LUX,1996,Enteric Fermentation,0,15.8000199462128,0,395.000498655319
LUX,1996,Manure Management,0,2.60450983419767,0.14310267254661,107.757342273832
LUX,1996,Rice cultivation,0,0,0,0
LUX,1996,Agricultural soils,0,0,0.54234978779464,161.620236762803
LUX,1996,Prescribed Burning of Savannas,0,0,0,0
LUX,1996,Field Burning of Agricultural Residues,0,0,0,0
LUX,1996,Liming,1.0725,0,0,1.0725
LUX,1996,Urea Application,0,0,0,0
LUX,1996,Other Carbon-containing Fertilizers,5.58840254448265,0,0,5.58840254448265
LUX,1996,Other Sources,0,0,0,0
LUX,1997,Total Agriculture,7.08962489901916,18.1955698968972,0.67435964668846,662.938047034609
LUX,1997,Enteric Fermentation,0,15.5784443197792,0,389.46110799448
LUX,1997,Manure Management,0,2.61712557711798,0.14087820937162,107.409845820692
LUX,1997,Rice cultivation,0,0,0,0
LUX,1997,Agricultural soils,0,0,0.53348143731684,158.977468320418
LUX,1997,Prescribed Burning of Savannas,0,0,0,0
LUX,1997,Field Burning of Agricultural Residues,0,0,0,0
LUX,1997,Liming,1.5873,0,0,1.5873
LUX,1997,Urea Application,0,0,0,0
LUX,1997,Other Carbon-containing Fertilizers,5.50232489901916,0,0,5.50232489901916
LUX,1997,Other Sources,0,0,0,0
LUX,1998,Total Agriculture,7.58177045588708,18.0931693196996,0.66300636819221,657.486901169654
LUX,1998,Enteric Fermentation,0,15.401817171821,0,385.045429295525
LUX,1998,Manure Management,0,2.69135214787855,0.13519041918936,107.570548615393
LUX,1998,Rice cultivation,0,0,0,0
LUX,1998,Agricultural soils,0,0,0.52781594900285,157.289152802849
LUX,1998,Prescribed Burning of Savannas,0,0,0,0
LUX,1998,Field Burning of Agricultural Residues,0,0,0,0
LUX,1998,Liming,2.19028333333333,0,0,2.19028333333333
LUX,1998,Urea Application,0,0,0,0
LUX,1998,Other Carbon-containing Fertilizers,5.39148712255375,0,0,5.39148712255375
LUX,1998,Other Sources,0,0,0,0
LUX,1999,Total Agriculture,6.78025404095751,18.0729882494025,0.6720017326506,658.861476605898
LUX,1999,Enteric Fermentation,0,15.3796461843084,0,384.491154607709
LUX,1999,Manure Management,0,2.69334206509411,0.13499113025718,107.560908443992
LUX,1999,Rice cultivation,0,0,0,0
LUX,1999,Agricultural soils,0,0,0.53701060239342,160.029159513239
LUX,1999,Prescribed Burning of Savannas,0,0,0,0
LUX,1999,Field Burning of Agricultural Residues,0,0,0,0
LUX,1999,Liming,1.22026666666667,0,0,1.22026666666667
LUX,1999,Urea Application,0,0,0,0
LUX,1999,Other Carbon-containing Fertilizers,5.55998737429084,0,0,5.55998737429084
LUX,1999,Other Sources,0,0,0,0
LUX,2000,Total Agriculture,7.53465768707537,17.9443293496111,0.65941637230822,652.648970375202
LUX,2000,Enteric Fermentation,0,15.2670536873434,0,381.676342183585
LUX,2000,Manure Management,0,2.67727566226768,0.13182462593643,106.215630085748
LUX,2000,Rice cultivation,0,0,0,0
LUX,2000,Agricultural soils,0,0,0.52759174637179,157.222340418793
LUX,2000,Prescribed Burning of Savannas,0,0,0,0
LUX,2000,Field Burning of Agricultural Residues,0,0,0,0
LUX,2000,Liming,2.0449,0,0,2.0449
LUX,2000,Urea Application,0,0,0,0
LUX,2000,Other Carbon-containing Fertilizers,5.48975768707537,0,0,5.48975768707537
LUX,2000,Other Sources,0,0,0,0
LUX,2001,Total Agriculture,7.16140974228361,17.9144617347077,0.61892488645244,639.462569272802
LUX,2001,Enteric Fermentation,0,15.2839628656447,0,382.099071641117
LUX,2001,Manure Management,0,2.63049886906299,0.1317798372722,105.03286323369
LUX,2001,Rice cultivation,0,0,0,0
LUX,2001,Agricultural soils,0,0,0.48714504918024,145.169224655712
LUX,2001,Prescribed Burning of Savannas,0,0,0,0
LUX,2001,Field Burning of Agricultural Residues,0,0,0,0
LUX,2001,Liming,2.47866666666667,0,0,2.47866666666667
LUX,2001,Urea Application,0,0,0,0
LUX,2001,Other Carbon-containing Fertilizers,4.68274307561694,0,0,4.68274307561694
LUX,2001,Other Sources,0,0,0,0
LUX,2002,Total Agriculture,8.02449445969975,17.3450284004666,0.61608435189294,625.24334133546
LUX,2002,Enteric Fermentation,0,14.7934749121459,0,369.836872803648
LUX,2002,Manure Management,0,2.55155348832063,0.12749988713477,101.783803574177
LUX,2002,Rice cultivation,0,0,0,0
LUX,2002,Agricultural soils,0,0,0.48858446475817,145.598170497935
LUX,2002,Prescribed Burning of Savannas,0,0,0,0
LUX,2002,Field Burning of Agricultural Residues,0,0,0,0
LUX,2002,Liming,3.146,0,0,3.146
LUX,2002,Urea Application,0,0,0,0
LUX,2002,Other Carbon-containing Fertilizers,4.87849445969975,0,0,4.87849445969975
LUX,2002,Other Sources,0,0,0,0
LUX,2003,Total Agriculture,7.02663171011934,16.8622534043661,0.56602612225033,597.25875124987
LUX,2003,Enteric Fermentation,0,14.3609764676463,0,359.024411691159
LUX,2003,Manure Management,0,2.50127693671975,0.12564489956237,99.97410348758
LUX,2003,Rice cultivation,0,0,0,0
LUX,2003,Agricultural soils,0,0,0.44038122268796,131.233604361012
LUX,2003,Prescribed Burning of Savannas,0,0,0,0
LUX,2003,Field Burning of Agricultural Residues,0,0,0,0
LUX,2003,Liming,3.05066666666667,0,0,3.05066666666667
LUX,2003,Urea Application,0,0,0,0
LUX,2003,Other Carbon-containing Fertilizers,3.97596504345267,0,0,3.97596504345267
LUX,2003,Other Sources,0,0,0,0
LUX,2004,Total Agriculture,7.66037516657968,16.4124586956087,0.62418936300851,603.980272733332
LUX,2004,Enteric Fermentation,0,14.0328624307629,0,350.821560769073
LUX,2004,Manure Management,0,2.37959626484575,0.1271958587732,97.3942725355574
LUX,2004,Rice cultivation,0,0,0,0
LUX,2004,Agricultural soils,0,0,0.49699350423531,148.104064262122
LUX,2004,Prescribed Burning of Savannas,0,0,0,0
LUX,2004,Field Burning of Agricultural Residues,0,0,0,0
LUX,2004,Liming,2.62166666666667,0,0,2.62166666666667
LUX,2004,Urea Application,0,0,0,0
LUX,2004,Other Carbon-containing Fertilizers,5.03870849991301,0,0,5.03870849991301
LUX,2004,Other Sources,0,0,0,0
LUX,2005,Total Agriculture,8.83083831893244,16.5968131257797,0.59009936179676,599.600776278859
LUX,2005,Enteric Fermentation,0,14.1158801343201,0,352.897003358003
LUX,2005,Manure Management,0,2.48093299145957,0.12287635616789,98.6404789245205
LUX,2005,Rice cultivation,0,0,0,0
LUX,2005,Agricultural soils,0,0,0.46722300562887,139.232455677403
LUX,2005,Prescribed Burning of Savannas,0,0,0,0
LUX,2005,Field Burning of Agricultural Residues,0,0,0,0
LUX,2005,Liming,4.2328,0,0,4.2328
LUX,2005,Urea Application,0.4230964218783,0,0,0.4230964218783
LUX,2005,Other Carbon-containing Fertilizers,4.17494189705414,0,0,4.17494189705414
LUX,2005,Other Sources,0,0,0,0
LUX,2006,Total Agriculture,7.87403403160353,16.3769185623202,0.58668426418183,592.128908815793
LUX,2006,Enteric Fermentation,0,13.9875829462411,0,349.689573656028
LUX,2006,Manure Management,0,2.38933561607906,0.12185684617652,96.0467305625795
LUX,2006,Rice cultivation,0,0,0,0
LUX,2006,Agricultural soils,0,0,0.46482741800531,138.518570565582
LUX,2006,Prescribed Burning of Savannas,0,0,0,0
LUX,2006,Field Burning of Agricultural Residues,0,0,0,0
LUX,2006,Liming,3.3033,0,0,3.3033
LUX,2006,Urea Application,0.42058397081341,0,0,0.42058397081341
LUX,2006,Other Carbon-containing Fertilizers,4.15015006079012,0,0,4.15015006079012
LUX,2006,Other Sources,0,0,0,0
LUX,2007,Total Agriculture,7.58724381140204,16.8292097034205,0.58528788814877,602.733277065249
LUX,2007,Enteric Fermentation,0,14.4224202905022,0,360.560507262554
LUX,2007,Manure Management,0,2.40678941291837,0.12551519803482,97.5732643373356
LUX,2007,Rice cultivation,0,0,0,0
LUX,2007,Agricultural soils,0,0,0.45977269011395,137.012261653957
LUX,2007,Prescribed Burning of Savannas,0,0,0,0
LUX,2007,Field Burning of Agricultural Residues,0,0,0,0
LUX,2007,Liming,3.33666666666667,0,0,3.33666666666667
LUX,2007,Urea Application,0.39112418299132,0,0,0.39112418299132
LUX,2007,Other Carbon-containing Fertilizers,3.85945296174405,0,0,3.85945296174405
LUX,2007,Other Sources,0,0,0,0
LUX,2008,Total Agriculture,7.36860789335042,17.3970631044864,0.59877214137508,620.729283635283
LUX,2008,Enteric Fermentation,0,14.9580577709959,0,373.951444274897
LUX,2008,Manure Management,0,2.43900533349049,0.12959369333697,99.5940539516793
LUX,2008,Rice cultivation,0,0,0,0
LUX,2008,Agricultural soils,0,0,0.46917844803811,139.815177515357
LUX,2008,Prescribed Burning of Savannas,0,0,0,0
LUX,2008,Field Burning of Agricultural Residues,0,0,0,0
LUX,2008,Liming,3.09833333333333,0,0,3.09833333333333
LUX,2008,Urea Application,0.39293667461228,0,0,0.39293667461228
LUX,2008,Other Carbon-containing Fertilizers,3.87733788540481,0,0,3.87733788540481
LUX,2008,Other Sources,0,0,0,0
LUX,2009,Total Agriculture,8.63849344908732,17.4065744432955,0.5962308450093,621.479646344247
LUX,2009,Enteric Fermentation,0,15.0059166704473,0,375.147916761184
LUX,2009,Manure Management,0,2.40065777284819,0.12957504969372,98.6298091299333
LUX,2009,Rice cultivation,0,0,0,0
LUX,2009,Agricultural soils,0,0,0.46665579531558,139.063427004043
LUX,2009,Prescribed Burning of Savannas,0,0,0,0
LUX,2009,Field Burning of Agricultural Residues,0,0,0,0
LUX,2009,Liming,4.41393333333333,0,0,4.41393333333333
LUX,2009,Urea Application,0.38873018122221,0,0,0.38873018122221
LUX,2009,Other Carbon-containing Fertilizers,3.83582993453178,0,0,3.83582993453178
LUX,2009,Other Sources,0,0,0,0
LUX,2010,Total Agriculture,7.99835735428716,17.6590393221217,0.60242128989427,628.995884795821
