Cattle Type,Population,kg,VS,B0,IEF,CH4.kt,Type.A,Country,Year,Nitrogen excretion rate,Typical animal mass,Anarobic.Lagoon,Liquid.System,Daily.Spread,Solid.Storage,Pasture,Composting,Digester,Burned,Other,Total.N,Total.N.Vol,Total.N.Leaching,Direct.IEF,Indirect.IEF.Atmos,Indirect.IEF.Leaching,Direct.N2O,Indirect.N2O.Atmos,Indirect.N2O.Leaching,N2O.Vol.IEF,N2O.Runoff.IEF
dairy cattle,4190.103,592.32072,3.7863,0.23,20.28606685739391,85.0007095973668,Dairy Cattle,DEU,2011,110.92325,592.32072,,264430848.79663,,64592416.57455,45294275.05724,,86478618.27526,,3983689.84495,464779848.54863,,,0.59212612277648,,,2.48106944342409,,,0.00275861639669882,6.92475195260607e-07
non-dairy cattle,8340.416,334.4,1.38715,0.23,6.83904374825457,57.04046990264236,Non-Dairy Cattle,DEU,2011,42.02636,334.4,,114279241.34183,,73941756.15359,69109651.35779,,30487482.15273,,62699174.89796,350517305.9039,,,0.30587504585968,,,2.55112512648883,,,0.00275861639669882,6.92475195260607e-07
dairy cattle,4190.485,588.96419,3.81496,0.23,20.3434536192908,85.2489372398338,Dairy Cattle,DEU,2012,111.22888,588.96419,,262383700.25631,,61095079.30107,44029548.84112,,92938382.21731,,5656257.81817,466102968.43398,,,0.57337876741833,,,2.40273512418498,,,0.00274692446688196,6.42647060658639e-07
non-dairy cattle,8319.119,333.4,1.38565,0.23,6.88903211696557,57.31067797585848,Non-Dairy Cattle,DEU,2012,42.03001,333.4,,113011875.34274,,69300904.6011,69082270.91372,,32761713.44199,,65495862.61912,349652626.91867,,,0.30454769848408,,,2.53356854486516,,,0.00274692446688196,6.42647060658639e-07
dairy cattle,4267.611,586.45825,3.81921,0.23,20.1061077132412,85.805046444213,Dairy Cattle,DEU,2013,110.72505,586.45825,,258496867.99198,,58306416.74425,43481094.23105,,104796193.75847,,7450864.64094,472531437.36669,,,0.56136452951418,,,2.39568544116453,,,0.00271838937971916,6.09161396675315e-07
non-dairy cattle,8418.382,334.4,1.3897,0.23,6.9421149878918,58.44137585599853,Non-Dairy Cattle,DEU,2013,42.17646,334.4,,112715884.56337,,65962552.51976,70535840.70128,,36444778.39674,,69398535.1135,355057591.29465,,,0.30616764582257,,,2.57743619857509,,,0.00271838937971916,6.09161396675315e-07
dairy cattle,4295.68,584.9425,3.86838,0.23,20.42823518035871,87.7531612995633,Dairy Cattle,DEU,2014,111.64077,584.9425,,262043002.3112,,55595638.38336,42541955.11686,,110088136.13087,,9304303.87154,479573035.81383,,,0.56206389648302,,,2.41444663884418,,,0.00269175312948629,5.73169822464447e-07
non-dairy cattle,8446.514,333.9,1.39025,0.23,6.99098797485823,59.0494778034717,Non-Dairy Cattle,DEU,2014,42.24494,333.9,,112149811.68299,,62608648.55186,71878325.13625,,37652578.94256,,72533082.56909,356822446.88275,,,0.30787469065587,,,2.60046788487049,,,0.00269175312948629,5.73169822464447e-07
dairy cattle,4284.639,587.68923,3.89898,0.23,20.8268271505746,89.2354358556108,Dairy Cattle,DEU,2015,112.839,587.68923,,266789084.99494,,52288185.09359,41556720.46892,,111680795.07437,,11159590.12773,483474375.75955,,,0.56735352182323,,,2.43090502639118,,,0.00266516568244817,5.37322509339907e-07
non-dairy cattle,8350.817,335.3,1.39908,0.23,7.09915872090716,59.28377533224979,Non-Dairy Cattle,DEU,2015,42.5276,335.3,,111807189.78454,,58955680.55355,72777630.73179,,37388513.41124,,74211160.75472,355140175.23584,,,0.31069687558351,,,2.59457275046966,,,0.00266516568244817,5.37322509339907e-07
dairy cattle,4217.7,584.40288,3.93284,0.23,21.349442648604,90.0455442590171,Dairy Cattle,DEU,2016,114.10177,584.40288,,269943334.2855,,48207207.32386,39773420.9963,,110469039.30289,,12854053.52326,481247055.43181,,,0.57577204927747,,,2.4284337722376,,,0.00264316926905606,4.98407528301101e-07
non-dairy cattle,8248.887,335.6,1.39802,0.23,7.20030780398594,59.39452544029821,Non-Dairy Cattle,DEU,2016,42.52832,335.6,,110971321.27453,,54060986.97396,72622399.43065,,36837885.28668,,76318736.18008,350811329.1459,,,0.31311593409981,,,2.58285795828881,,,0.00264316926905606,4.98407528301101e-07
dairy cattle,4199.01,587.26031,3.93876,0.23,21.50583053607638,90.3031974792901,Dairy Cattle,DEU,2017,113.75878,587.26031,,268994562.27305,,44056976.79801,38071996.69335,,112028958.35702,,14521769.23581,477674263.35724,,,0.5742400744073,,,2.411239814837,,,0.00263352438613439,4.5803523741611e-07
non-dairy cattle,8082.184,336.1,1.40372,0.23,7.28781341498361,58.9014489775659,Non-Dairy Cattle,DEU,2017,42.72866,336.1,,108609192.3772,,49455049.13917,72332966.05508,,37283251.60009,,77660419.6647,345340878.83624,,,0.31638153602325,,,2.55705378834257,,,0.00263352438613439,4.5803523741611e-07
dairy cattle,4100.863,588.35582,4.00874,0.23,22.21179138066661,91.0875134366946,Dairy Cattle,DEU,2018,116.05575,588.35582,,272417406.04813,,40352381.08968,36402984.16548,,110475317.79765,,16280657.84467,475928746.94561,,,0.58743017540317,,,2.40897067139436,,,0.00260047210818037,4.21526849371135e-07
non-dairy cattle,7848.232,337.7,1.41035,0.23,7.43753750845435,58.37151987505167,Non-Dairy Cattle,DEU,2018,42.91959,337.7,,107049130.93765,,44625914.85604,71316223.97334,,35490798.83371,,78360853.5111,336842922.11184,,,0.32029720175637,,,2.51376674833478,,,0.00260047210818037,4.21526849371135e-07
dairy cattle,4011.674,595.48599,4.08281,0.23,23.0322845267616,92.3980169966118,Dairy Cattle,DEU,2019,119.06038,595.48599,,279119222.1323,,36897533.95796,35210642.32845,,108141065.57127,,18262965.69871,477631429.68869,,,0.60384675330964,,,2.42243632023668,,,0.00257413532846924,3.85837830650782e-07
non-dairy cattle,7627.858,340.5,1.42363,0.23,7.60729628118961,58.02737579684242,Non-Dairy Cattle,DEU,2019,43.35238,340.5,,105620606.6111,,40354846.40146,70889409.50014,,34254715.72981,,79566205.04672,330685783.28923,,,0.32596938325036,,,2.48644816778134,,,0.00257413532846924,3.85837830650782e-07
dairy cattle,3921.41,601.32061,4.13868,0.23,23.25206339189771,91.1808739056216,Dairy Cattle,DEU,2020,121.35226,601.32061,,276195724.10701,,36612463.21423,35182106.52509,,109698377.58425,,18183300.82799,475871972.25857,,,0.61235321477858,,,2.40128801996486,,,0.00255407554653373,3.81249012046292e-07
non-dairy cattle,7380.45,342.2,1.4363,0.23,7.64617550395809,56.43221599818747,Non-Dairy Cattle,DEU,2020,43.67892,342.2,,102400354.96715,,39363168.80107,69150082.34128,,34208409.30366,,77248083.95408,322370099.36724,,,0.32731731471482,,,2.41574907538699,,,0.00255407554653373,3.81249012046292e-07
dairy cattle,3832.716,600.79896,4.14696,0.23,23.24282638931841,89.0831525875629,Dairy Cattle,DEU,2021,121.86919,600.79896,,270032616.0879,,35795482.51592,34580623.43908,,108860808.46317,,17820471.294,467090001.80007,,,0.61393828460292,,,2.35305108641016,,,0.00253085462636103,3.81955489765483e-07
non-dairy cattle,7206.948,342.4,1.44219,0.23,7.6727599580404,55.29718203407935,Non-Dairy Cattle,DEU,2021,43.78686,342.4,,100146040.8202,,38349833.6693,67553046.55845,,34012546.98283,,75508165.91959,315569633.95037,,,0.32764586103231,,,2.36132668287508,,,0.00253085462636103,3.81955489765483e-07
dairy cattle,5311.091,684.53675173,3.4596213564,0.23840020871,11.71908365413315,62.2411197237137,Dairy Cattle,FRA,1990,104.24098895,684.53675173,,70178983.374,,207446790.83,264653451.31,,11923.571253,,11342229.166,553633378.251253,,,0.71363883365572,,,3.7902007866794,,,0.00392667496050717,0.000768001864068632
non-dairy cattle,16374.4124285714,431.16412989,1.8775025789,0.18045702934,4.58784817173958,75.1233181237312,Non-Dairy Cattle,FRA,1990,57.599616194,431.16412989,,32022440.049,,255438999.73,612526018.42,,13304.356058,,43159108.728,943159871.283058,,,0.29075070405784,,,4.76087194214062,,,0.00392667496050717,0.000768001864068632
dairy cattle,5031.744,684.17570994,3.486633234,0.23839930696,11.80856238326634,59.4176629206261,Dairy Cattle,FRA,1991,104.72309047,684.17570994,,66761678.319,,197428311.32,251956771.61,,11559.537942,,10781461.343,526939782.129942,,,0.71679115835118,,,3.60670961028658,,,0.00392843760619013,0.000768662830911352
non-dairy cattle,16347.5954285714,432.70437161,1.8841921127,0.18046119877,4.58043471943721,74.8790936803414,Non-Dairy Cattle,FRA,1991,57.963011177,432.70437161,,32035505.032,,254729313.01,617904399.55,,13677.022168,,42872961.931,947555856.545168,,,0.29027105103028,,,4.7452337068692,,,0.00392843760619013,0.000768662830911352
dairy cattle,4763.25654545455,683.81466816,3.5466668001,0.23839645769,12.00827442466535,57.1984917529017,Dairy Cattle,FRA,1992,105.80607795,683.81466816,,63821784.906,,188549919.44,241282392.37,,11045.555113,,10316351.055,503981493.326113,,,0.72341754809956,,,3.44582337108191,,,0.00393407316772754,0.000766148091457935
non-dairy cattle,16152.7182164502,436.92277938,1.9024917887,0.18047233301,4.55653502173863,73.6004262495308,Non-Dairy Cattle,FRA,1992,58.916613024,436.92277938,,31517039.906,,251444689.51,626638427.56,,13921.323361,,42049370.146,951663448.445361,,,0.28971105967125,,,4.67962111105891,,,0.00393407316772754,0.000766148091457935
dairy cattle,4640.50509090909,683.45362638,3.5688580757,0.23839569065,12.08260113388205,56.0693720732036,Dairy Cattle,FRA,1993,106.20953732,683.45362638,,62454945.665,,184221794.41,236114358.48,,10950.452464,,10063849.617,492865898.624464,,,0.72552975152716,,,3.3668245055678,,,0.0039393203064664,0.000766165255956965
non-dairy cattle,16060.101004329,438.01611673,1.9072330991,0.18047503386,4.55084006453222,73.0869510909345,Non-Dairy Cattle,FRA,1993,59.155610545,438.01611673,,31305077.72,,250049784.47,626951030.93,,14075.657278,,41725111.546,950045080.323278,,,0.2896713007991,,,4.65215034888888,,,0.0039393203064664,0.000766165255956965
dairy cattle,4613.20263636364,683.0925846,3.6027906053,0.23839510199,12.1973582220246,56.2688851065156,Dairy Cattle,FRA,1994,106.81470444,683.0925846,,62457051.859,,184109399.04,236129468.33,,10935.702763,,10051021.202,492757876.133763,,,0.72937740646248,,,3.36476577439678,,,0.00394509117735205,0.000766931997732868
non-dairy cattle,16089.1787922078,438.4547113,1.9090715798,0.18047646367,4.54525479359189,73.1294170302394,Non-Dairy Cattle,FRA,1994,59.251998191,438.4547113,,31241518.616,,250601412.96,629617497.19,,14226.53231,,41841337.382,953315992.68031,,,0.28980008506196,,,4.66264538255892,,,0.00394509117735205,0.000766931997732868
dairy cattle,4522.64718181818,682.73154281,3.6432354686,0.23841558668,12.49050402840615,56.4901428435597,Dairy Cattle,FRA,1995,107.52569975,682.73154281,,62155176.28,,181006305.58,232975850.83,,10684.313144,,10152785.934,486300802.937144,,,0.73060539407868,,,3.30427042655109,,,0.00394409394326374,0.000767372786545121
non-dairy cattle,16278.539024531,438.98955842,1.911246761,0.18047279992,4.59593251294883,74.8150667661483,Non-Dairy Cattle,FRA,1995,59.408599387,438.98955842,,31242816.261,,251695781.85,640026470.88,,14380.917346,,44105753.616,967085203.524346,,,0.28948009769131,,,4.71231306709298,,,0.00394409394326374,0.000767372786545121
dairy cattle,4432.28380808957,682.37050103,3.6526291169,0.23843807229,12.69485808620117,56.2672139414644,Dairy Cattle,FRA,1996,107.68257839,682.37050103,,61594795.19,,176916805.73,228529339.76,,10332.154408,,10228475.789,477279748.623408,,,0.72817328101148,,,3.22747064291066,,,0.00394429254563608,0.000764885487185866
non-dairy cattle,16355.129910446,440.11935944,1.9160540435,0.18047099225,4.6445200251229,75.9617283825529,Non-Dairy Cattle,FRA,1996,59.70325156,440.11935944,,30960863.485,,250892466.89,648519320.75,,14484.038136,,46067300.185,976454435.348136,,,0.2890292629125,,,4.72711114285445,,,0.00394429254563608,0.000764885487185866
dairy cattle,4323.80143436096,682.00945925,3.6828975354,0.23845760941,12.96676072927544,56.0656986402565,Dairy Cattle,FRA,1997,108.2201814,682.00945925,,60963189.562,,172624420.14,224076935.57,,10109.973101,,10247920.304,467922575.549101,,,0.7276781960381,,,3.14633602778273,,,0.00394106013049593,0.000764495891365724
non-dairy cattle,16163.512796361,441.21182595,1.9205427581,0.18046871937,4.69426831118336,75.8758659173641,Non-Dairy Cattle,FRA,1997,59.988193936,441.21182595,,30262938.579,,245985831.45,646102333.2,,14564.077087,,47254272.997,969619940.303087,,,0.28855959101419,,,4.66413664187062,,,0.00394106013049593,0.000764495891365724
dairy cattle,4265.16506063235,681.64841747,3.7059035012,0.2384762754,13.21319199236016,56.3564448252417,Dairy Cattle,FRA,1998,108.63150124,681.64841747,,60898374.071,,170104312.61,221932238,,9914.5537951,,10386444.338,463331283.572795,,,0.72639324427181,,,3.09818708574752,,,0.00393270753210197,0.000761895860233822
non-dairy cattle,16067.8833965617,441.26870259,1.9206470871,0.18046453938,4.74668134647899,76.2691223958589,Non-Dairy Cattle,FRA,1998,60.046668955,441.26870259,,29757074.162,,242365452.68,643991899.18,,14573.259155,,48693875.835,964822875.116155,,,0.28789727072144,,,4.62589977614039,,,0.00393270753210197,0.000761895860233822
dairy cattle,4224.13668690373,681.28737568,3.7255034428,0.23849354427,13.450824708449,56.8181221200706,Dairy Cattle,FRA,1999,108.9923343,681.28737568,,61009625.685,,168119197.03,220700223.75,,9750.4560981,,10559721.007,460398517.928098,,,0.72443121916339,,,3.06009649000647,,,0.0039236598181081,0.000757017601160037
non-dairy cattle,16115.4121004011,441.40254081,1.9211744063,0.1804610297,4.79658286021193,77.2989094660358,Non-Dairy Cattle,FRA,1999,60.120779369,441.40254081,,29548184.453,,240644166.93,648137947.48,,14692.372629,,50526144.086,968871135.321629,,,0.28694296036634,,,4.62420405561259,,,0.0039236598181081,0.000757017601160037
dairy cattle,4330.88131317512,680.9263339,3.6937053052,0.23850909441,13.49953088288979,58.4648660373378,Dairy Cattle,FRA,2000,108.467861,680.9263339,,62775219.376,,170275786.44,225689584.81,,14253.180695,,11006588.47,469761432.276695,,,0.71548611755858,,,3.09868545637065,,,0.00390013427606934,0.000758099057304558
non-dairy cattle,17214.1787306517,436.34620132,1.8986399142,0.18044554182,4.8673115403038,83.7867707925532,Non-Dairy Cattle,FRA,2000,59.04752755,436.34620132,,31397662.296,,254531681.51,674263812.58,,23459.373127,,56238077.077,1016454692.83613,,,0.28649535116294,,,4.93178218041967,,,0.00390013427606934,0.000758099057304558
dairy cattle,4345.35093944651,680.71935326,3.6811199564,0.23852801426,13.62513093822228,59.2059755224859,Dairy Cattle,FRA,2001,108.23702827,680.71935326,,63434913.987,,169762643.1,225856000.04,,14324.159834,,11259991.162,470327872.448834,,,0.71029221321064,,,3.08646893595638,,,0.00389452501592235,0.000760130365661195
non-dairy cattle,17084.6408269894,440.71952687,1.9164244297,0.18045029038,4.91034037578923,83.8914016586231,Non-Dairy Cattle,FRA,2001,59.746890926,440.71952687,,30650279.062,,249616146,683070973.69,,23279.671892,,57393493.571,1020754171.99489,,,0.28498395350319,,,4.86884848705751,,,0.00389452501592235,0.000760130365661195
dairy cattle,4273.5835657179,680.51237262,3.7376375796,0.23856430246,14.12743392417811,60.3747694441331,Dairy Cattle,FRA,2002,109.17382682,680.51237262,,65063160.093,,166841738.11,223234567.51,,20820.745858,,11403185.637,466563472.095858,,,0.71348979243144,,,3.04915825124248,,,0.0038889528905653,0.000754749055424808
non-dairy cattle,16475.704357803,439.78744859,1.9071134313,0.18044272327,4.95651087648194,81.6620078471515,Non-Dairy Cattle,FRA,2002,59.725371518,439.78744859,,29385988.569,,239949090.22,657481286.22,,30743.357354,,57170455.416,984017563.782354,,,0.28594459454269,,,4.7111386023972,,,0.0038889528905653,0.000754749055424808
dairy cattle,4124.21831320141,680.30539199,3.7604917471,0.2385984063,14.5101299420151,59.8429436337908,Dairy Cattle,FRA,2003,109.52465046,680.30539199,,65018300.249,,159896068.21,215460571.91,,40530.563173,,11288098.257,451703569.189173,,,0.71249039873063,,,2.93846595042503,,,0.00388660126482027,0.000753214564761888
non-dairy cattle,15931.7613047029,438.19621416,1.901191819,0.18044297093,4.95602948650652,78.9582787980912,Non-Dairy Cattle,FRA,2003,59.794430189,438.19621416,,27515557.433,,230685116.53,637293522.38,,49632.213446,,57086760.568,952630589.124446,,,0.28634285696997,,,4.56194604855227,,,0.00388660126482027,0.000753214564761888
dairy cattle,4041.60306068492,680.09841135,3.7797139176,0.23863022844,14.88198104978276,60.147060159857,Dairy Cattle,FRA,2004,109.82276133,680.09841135,,65942205.437,,155370837.5,211208884.41,,41110.076662,,11296970.885,443860008.308662,,,0.71045608420729,,,2.87138148441442,,,0.00388013597364273,0.000748516404553141
non-dairy cattle,15752.0890191878,436.36759673,1.8939597541,0.18043557771,5.00091787949515,78.7749036154555,Non-Dairy Cattle,FRA,2004,59.588633737,436.36759673,,26772877.657,,227921850.44,625528575.79,,49623.935702,,58372535.343,938645463.165702,,,0.28806722786581,,,4.53766061685292,,,0.00388013597364273,0.000748516404553141
dairy cattle,3980.26880816843,679.89143071,3.8440028795,0.23865990866,15.43274910322739,61.4264898798653,Dairy Cattle,FRA,2005,110.92494022,679.89143071,,67574269.389,,152758627.54,209678735.1,,53503.900893,,11445943.681,441511079.610893,,,0.71336865473697,,,2.83939900517465,,,0.0038675385027268,0.000747176074192509
non-dairy cattle,15701.5474756083,433.78977071,1.8811307396,0.18042782257,5.03149517752834,79.0022604032555,Non-Dairy Cattle,FRA,2005,59.340423627,433.78977071,,26086141.186,,227143990.58,618167200.17,,61541.883414,,60277604.975,931736478.794414,,,0.29006365196171,,,4.55444820222507,,,0.0038675385027268,0.000747176074192509
dairy cattle,3888.95612231861,679.61800258,3.8495761162,0.23868845672,15.7534910313969,61.2646353944423,Dairy Cattle,FRA,2006,110.98065508,679.61800258,,68042127.891,,147624349.91,204474745.79,,58246.712161,,11399427.733,431598898.036161,,,0.70969088570038,,,2.75995671489822,,,0.00385849708567038,0.000746121600362726
non-dairy cattle,15894.6591970153,434.77979124,1.8852296463,0.1804268074,5.05488919523524,80.345741036939,Non-Dairy Cattle,FRA,2006,59.46173146,434.77979124,,25289155.963,,230134298.89,626369644.34,,69440.988386,,63261416.632,945123956.813386,,,0.29243562884471,,,4.6481646575516,,,0.00385849708567038,0.000746121600362726
dairy cattle,3877.12743646878,679.34457446,3.8617174331,0.23871472964,16.0991086055821,62.418295677393,Dairy Cattle,FRA,2007,111.16933227,679.34457446,,69821932.966,,145634887.43,203895014.53,,75004.246101,,11590829.051,431017668.223101,,,0.70639502878838,,,2.73878354710057,,,0.00385499218257891,0.000745325134955754
non-dairy cattle,16096.9424153981,435.65540485,1.8888949398,0.18042098259,5.11765041069901,82.3785239631604,Non-Dairy Cattle,FRA,2007,59.54055098,435.65540485,,25211782.369,,232760106.15,634297042,,85690.870185,,66066199.128,958420820.517185,,,0.29405355266777,,,4.73336310433625,,,0.00385499218257891,0.000745325134955754
dairy cattle,3857.11025061896,679.07114633,3.9390331931,0.23873798653,16.70716815527449,64.4413895505239,Dairy Cattle,FRA,2008,112.24320051,679.07114633,,71859509.958,,144181826.95,204964635.6,,123314.5817,,11805112.161,432934399.2507,,,0.70715487242465,,,2.72757430720425,,,0.00384441575810947,0.000745466921743273
non-dairy cattle,16244.4425933575,437.53762721,1.896418945,0.18040836689,5.22249152657495,84.8364637977428,Non-Dairy Cattle,FRA,2008,59.408437993,437.53762721,,24687432.563,,238339966.82,632230444.22,,144704.0985,,69654412.835,965056960.5365,,,0.30025780571586,,,4.87752068815876,,,0.00384441575810947,0.000745466921743273
dairy cattle,3748.6204814358,678.70684301,3.9175951279,0.23873242644,16.54204339204481,62.0098426642189,Dairy Cattle,FRA,2009,111.61756955,678.70684301,,68582450.791,,139661747.01,198718725.32,,152851.00093,,11296133.163,418411907.28493,,,0.70288004746759,,,2.63483054192957,,,0.00383486363151563,0.000750114052887022
non-dairy cattle,16163.7244177803,440.81167254,1.9087790173,0.18041783527,5.16604320927872,83.5024987651265,Non-Dairy Cattle,FRA,2009,59.746853815,440.81167254,,24124449.35,,237146168.24,635884763.63,,172508.85954,,68403789.821,965731679.90054,,,0.29950609864706,,,4.84113403997561,,,0.00383486363151563,0.000750114052887022
dairy cattle,3719.60771225264,678.4631016,3.9918228898,0.2387187917,16.74417902162682,62.281777424182,Dairy Cattle,FRA,2010,112.71503246,678.4631016,,67667099.492,,139894477.71,200219525.71,,288825.12637,,11185775.998,419255704.03637,,,0.70778561976187,,,2.63268484988776,,,0.00383489299364624,0.000752752319784383
non-dairy cattle,15945.3422422031,440.34524797,1.9067933451,0.18042393143,5.09214812758899,81.1960446424001,Non-Dairy Cattle,FRA,2010,59.90908966,440.34524797,,23253787.876,,234943181.36,629826444.4,,298983.57691,,66948540.836,955270938.04891,,,0.30007967441957,,,4.784873108549,,,0.00383489299364624,0.000752752319784383
