Country,Year,Emission.Source,Description,Application,IEF,Emissions.kt,FracGASF,FracGASM,FracLEACH-(H),Emission
ROU,1994,Indirect N2O emissions,,,,7.70774437654753,0.1,0.2,0.3,N2O
ROU,1994,Atmospheric deposition,Volatilized N from agricultural inputs of N,155334026.979026,0.01,2.44096328109899,0.1,0.2,0.3,N2O
ROU,1994,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,446878395.977452,0.0075,5.26678109544854,0.1,0.2,0.3,N2O
ROU,1994,Urea,,75264.5021739131,0.2,55.1939682608696,,,,CO2
ROU,1994,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,1995,Direct N2O emissions,,,,24.9195268880836,0.1,0.2,0.3,N2O
ROU,1995,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,305877000,0.01,4.80663857142857,0.1,0.2,0.3,N2O
ROU,1995,Organic N emissions,N input from organic N fertilizers to cropland and grassland,331292846.892166,0.01,5.20603045116261,0.1,0.2,0.3,N2O
ROU,1995,N from grazing animals,"N excretion on pasture, range and paddock",288438875.98574,0.01514149479823,6.86305044911263,0.1,0.2,0.3,N2O
ROU,1995,Crop residues,N in crop residues returned to soils,578842700.410891,0.00877870331961,7.98519595599029,0.1,0.2,0.3,N2O
ROU,1995,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,1995,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,1995,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,1995,Indirect N2O emissions,,,,7.74770251853024,0.1,0.2,0.3,N2O
ROU,1995,Atmospheric deposition,Volatilized N from agricultural inputs of N,154534044.575581,0.01,2.42839212904485,0.1,0.2,0.3,N2O
ROU,1995,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,451335426.986639,0.0075,5.31931038948539,0.1,0.2,0.3,N2O
ROU,1995,Urea,,73543.47,0.2,53.931878,,,,CO2
ROU,1995,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,1996,Direct N2O emissions,,,,23.2427457588355,0.1,0.2,0.3,N2O
ROU,1996,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,267835000,0.01,4.20883571428571,0.1,0.2,0.3,N2O
ROU,1996,Organic N emissions,N input from organic N fertilizers to cropland and grassland,327467769.315148,0.01,5.14592208923803,0.1,0.2,0.3,N2O
ROU,1996,N from grazing animals,"N excretion on pasture, range and paddock",276943248.370313,0.01526147766049,6.64174216864125,0.1,0.2,0.3,N2O
ROU,1996,Crop residues,N in crop residues returned to soils,528046576.386296,0.00866201831669,7.18763432628095,0.1,0.2,0.3,N2O
ROU,1996,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,1996,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,1996,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,1996,Indirect N2O emissions,,,,7.2714955846223,0.1,0.2,0.3,N2O
ROU,1996,Atmospheric deposition,Volatilized N from agricultural inputs of N,147665703.537092,0.01,2.32046105558288,0.1,0.2,0.3,N2O
ROU,1996,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,420087778.221527,0.0075,4.95103452903942,0.1,0.2,0.3,N2O
ROU,1996,Urea,,64396.85,0.2,47.2243566666667,,,,CO2
ROU,1996,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,1997,Direct N2O emissions,,,,23.474742554222,0.1,0.2,0.3,N2O
ROU,1997,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,262141000,0.01,4.11935857142857,0.1,0.2,0.3,N2O
ROU,1997,Organic N emissions,N input from organic N fertilizers to cropland and grassland,297879860.238518,0.01,4.68096923231956,0.1,0.2,0.3,N2O
ROU,1997,N from grazing animals,"N excretion on pasture, range and paddock",259565120.140252,0.01528688329737,6.23533695659388,0.1,0.2,0.3,N2O
ROU,1997,Crop residues,N in crop residues returned to soils,596037494.124303,0.00894746401523,8.38046633349048,0.1,0.2,0.3,N2O
ROU,1997,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,1997,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,1997,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,1997,Indirect N2O emissions,,,,7.16914593746914,0.1,0.2,0.3,N2O
ROU,1997,Atmospheric deposition,Volatilized N from agricultural inputs of N,137703096.075754,0.01,2.16390579547613,0.1,0.2,0.3,N2O
ROU,1997,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,424687042.350922,0.0075,5.00524014199301,0.1,0.2,0.3,N2O
ROU,1997,Urea,,63027.8143478261,0.2,46.2203971884058,,,,CO2
ROU,1997,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,1998,Direct N2O emissions,,,,21.9095832441749,0.1,0.2,0.3,N2O
ROU,1998,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,253732000,0.01,3.98721714285714,0.1,0.2,0.3,N2O
ROU,1998,Organic N emissions,N input from organic N fertilizers to cropland and grassland,291512626.540859,0.01,4.58091270278492,0.1,0.2,0.3,N2O
ROU,1998,N from grazing animals,"N excretion on pasture, range and paddock",249476343.536563,0.01534425019968,6.01547168219996,0.1,0.2,0.3,N2O
ROU,1998,Crop residues,N in crop residues returned to soils,520296465.904785,0.00888856731869,7.26737025594336,0.1,0.2,0.3,N2O
ROU,1998,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,1998,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,1998,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,1998,Indirect N2O emissions,,,,6.74849869746613,0.1,0.2,0.3,N2O
ROU,1998,Atmospheric deposition,Volatilized N from agricultural inputs of N,133570994.015484,0.01,2.09897276310047,0.1,0.2,0.3,N2O
ROU,1998,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,394505230.794662,0.0075,4.64952593436566,0.1,0.2,0.3,N2O
ROU,1998,Urea,,61005.9982608696,0.2,44.737732057971,,,,CO2
ROU,1998,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,1999,Direct N2O emissions,,,,21.1936271602532,0.1,0.2,0.3,N2O
ROU,1999,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,225186000,0.01,3.53863714285714,0.1,0.2,0.3,N2O
ROU,1999,Organic N emissions,N input from organic N fertilizers to cropland and grassland,272871367.460915,0.01,4.28797863152867,0.1,0.2,0.3,N2O
ROU,1999,N from grazing animals,"N excretion on pasture, range and paddock",242112382.899912,0.01534560638235,5.83842494443096,0.1,0.2,0.3,N2O
ROU,1999,Crop residues,N in crop residues returned to soils,538441604.635078,0.0088284790803,7.46997498104688,0.1,0.2,0.3,N2O
ROU,1999,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,1999,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,1999,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,1999,Indirect N2O emissions,,,,6.49318850629812,0.1,0.2,0.3,N2O
ROU,1999,Atmospheric deposition,Volatilized N from agricultural inputs of N,125515350.072166,0.01,1.9723840725626,0.1,0.2,0.3,N2O
ROU,1999,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,383583406.498772,0.0075,4.52080443373552,0.1,0.2,0.3,N2O
ROU,1999,Urea,,54142.5469565217,0.2,39.7045344347826,,,,CO2
ROU,1999,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,2000,Direct N2O emissions,,,,18.3448237391683,0.1,0.2,0.3,N2O
ROU,2000,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,239279000,0.01,3.76009857142857,0.1,0.2,0.3,N2O
ROU,2000,Organic N emissions,N input from organic N fertilizers to cropland and grassland,251094374.28995,0.01,3.94576873884208,0.1,0.2,0.3,N2O
ROU,2000,N from grazing animals,"N excretion on pasture, range and paddock",228910126.311985,0.01531849386989,5.51030600476101,0.1,0.2,0.3,N2O
ROU,2000,Crop residues,N in crop residues returned to soils,361849680.3502,0.00891637772998,5.07003896374712,0.1,0.2,0.3,N2O
ROU,2000,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,2000,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,2000,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,2000,Indirect N2O emissions,,,,5.70717346311542,0.1,0.2,0.3,N2O
ROU,2000,Atmospheric deposition,Volatilized N from agricultural inputs of N,119928800.120387,0.01,1.88459543046323,0.1,0.2,0.3,N2O
ROU,2000,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,324339954.285641,0.0075,3.82257803265219,0.1,0.2,0.3,N2O
ROU,2000,Urea,,57530.9943478261,0.2,42.1893958550725,,,,CO2
ROU,2000,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,2001,Direct N2O emissions,,,,20.2512203731172,0.1,0.2,0.3,N2O
ROU,2001,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,268469000,0.01,4.21879857142857,0.1,0.2,0.3,N2O
ROU,2001,Organic N emissions,N input from organic N fertilizers to cropland and grassland,245466977.077744,0.01,3.85733821122169,0.1,0.2,0.3,N2O
ROU,2001,N from grazing animals,"N excretion on pasture, range and paddock",218013784.59784,0.01507292013182,5.1638782845232,0.1,0.2,0.3,N2O
ROU,2001,Crop residues,N in crop residues returned to soils,486315040.425289,0.00909776078043,6.95259384555423,0.1,0.2,0.3,N2O
ROU,2001,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,2001,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,2001,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,2001,Indirect N2O emissions,,,,6.18596994412278,0.1,0.2,0.3,N2O
ROU,2001,Atmospheric deposition,Volatilized N from agricultural inputs of N,119543052.335117,0.01,1.87853367955184,0.1,0.2,0.3,N2O
ROU,2001,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,365479440.630262,0.0075,4.30743626457094,0.1,0.2,0.3,N2O
ROU,2001,Urea,,64549.2856521739,0.2,47.3361428115942,,,,CO2
ROU,2001,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,2002,Direct N2O emissions,,,,19.7032838859451,0.1,0.2,0.3,N2O
ROU,2002,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,239071000,0.01,3.75683,0.1,0.2,0.3,N2O
ROU,2002,Organic N emissions,N input from organic N fertilizers to cropland and grassland,255399990.332646,0.01,4.01342841951301,0.1,0.2,0.3,N2O
ROU,2002,N from grazing animals,"N excretion on pasture, range and paddock",224839660.83466,0.01504531806808,5.31580376104737,0.1,0.2,0.3,N2O
ROU,2002,Crop residues,N in crop residues returned to soils,469046678.236299,0.00889817849407,6.55861024499514,0.1,0.2,0.3,N2O
ROU,2002,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,2002,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,2002,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,2002,Indirect N2O emissions,,,,6.08669960405999,0.1,0.2,0.3,N2O
ROU,2002,Atmospheric deposition,Volatilized N from agricultural inputs of N,119955030.233461,0.01,1.88500761795439,0.1,0.2,0.3,N2O
ROU,2002,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,356507198.821081,0.0075,4.2016919861056,0.1,0.2,0.3,N2O
ROU,2002,Urea,,57480.9839130435,0.2,42.1527215362319,,,,CO2
ROU,2002,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,2003,Direct N2O emissions,,,,19.7520804720628,0.1,0.2,0.3,N2O
ROU,2003,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,252139000,0.01,3.96218428571429,0.1,0.2,0.3,N2O
ROU,2003,Organic N emissions,N input from organic N fertilizers to cropland and grassland,265685726.634304,0.01,4.17506141853907,0.1,0.2,0.3,N2O
ROU,2003,N from grazing animals,"N excretion on pasture, range and paddock",219730741.244527,0.01476779646599,5.09918964346023,0.1,0.2,0.3,N2O
ROU,2003,Crop residues,N in crop residues returned to soils,466654686.662462,0.00880527194939,6.45703366395972,0.1,0.2,0.3,N2O
ROU,2003,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,2003,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,2003,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,2003,Indirect N2O emissions,,,,6.17955608831876,0.1,0.2,0.3,N2O
ROU,2003,Atmospheric deposition,Volatilized N from agricultural inputs of N,122297193.575766,0.01,1.9218130419049,0.1,0.2,0.3,N2O
ROU,2003,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,361263046.362388,0.0075,4.25774304641386,0.1,0.2,0.3,N2O
ROU,2003,Urea,,60622.9856521739,0.2,44.4568561449275,,,,CO2
ROU,2003,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,2004,Direct N2O emissions,,,,20.1500680519239,0.1,0.2,0.3,N2O
ROU,2004,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,270131000,0.01,4.24491571428571,0.1,0.2,0.3,N2O
ROU,2004,Organic N emissions,N input from organic N fertilizers to cropland and grassland,276822750.906588,0.01,4.35007179996066,0.1,0.2,0.3,N2O
ROU,2004,N from grazing animals,"N excretion on pasture, range and paddock",209911751.704465,0.01458003138536,4.80938845829656,0.1,0.2,0.3,N2O
ROU,2004,Crop residues,N in crop residues returned to soils,448273232.516474,0.00949290439554,6.68708061899142,0.1,0.2,0.3,N2O
ROU,2004,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,2004,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,2004,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,2004,Indirect N2O emissions,,,,6.21525482169278,0.1,0.2,0.3,N2O
ROU,2004,Atmospheric deposition,Volatilized N from agricultural inputs of N,124360000.522211,0.01,1.95422857963474,0.1,0.2,0.3,N2O
ROU,2004,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,361541620.538258,0.0075,4.26102624205804,0.1,0.2,0.3,N2O
ROU,2004,Urea,,64948.8882608696,0.2,47.6291847246377,,,,CO2
ROU,2004,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,2005,Direct N2O emissions,,,,20.9616200853553,0.1,0.2,0.3,N2O
ROU,2005,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,299195000,0.01,4.70163571428571,0.1,0.2,0.3,N2O
ROU,2005,Organic N emissions,N input from organic N fertilizers to cropland and grassland,288468068.760797,0.01,4.53306965195539,0.1,0.2,0.3,N2O
ROU,2005,N from grazing animals,"N excretion on pasture, range and paddock",217521743.770825,0.01453503339273,4.96836341469993,0.1,0.2,0.3,N2O
ROU,2005,Crop residues,N in crop residues returned to soils,455385663.081735,0.00936260938412,6.69993984402472,0.1,0.2,0.3,N2O
ROU,2005,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
ROU,2005,Organic Soils,Area of cultivated organic soils,4662.27525825801,8.00000000000011,0.05861146038953,0.1,0.2,0.3,N2O
ROU,2005,Other,Other fertilisers based on N,,,,0.1,0.2,0.3,N2O
ROU,2005,Indirect N2O emissions,,,,6.51743430673233,0.1,0.2,0.3,N2O
ROU,2005,Atmospheric deposition,Volatilized N from agricultural inputs of N,131117462.506324,0.01,2.06041726795653,0.1,0.2,0.3,N2O
ROU,2005,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,378171142.684007,0.0075,4.4570170387758,0.1,0.2,0.3,N2O
ROU,2005,Urea,,71936.8847826087,0.2,52.7537155072464,,,,CO2
ROU,2005,Other carbon-containing fertlizers,,,,,,,,CO2
ROU,2006,Direct N2O emissions,,,,20.2233428599256,0.1,0.2,0.3,N2O
ROU,2006,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,252201000,0.01,3.96315857142857,0.1,0.2,0.3,N2O
ROU,2006,Organic N emissions,N input from organic N fertilizers to cropland and grassland,291189961.49649,0.01,4.5758422520877,0.1,0.2,0.3,N2O
ROU,2006,N from grazing animals,"N excretion on pasture, range and paddock",223506388.84024,0.01444395181638,5.07306723166948,0.1,0.2,0.3,N2O
ROU,2006,Crop residues,N in crop residues returned to soils,454497084.486474,0.00917470500034,6.5526633443503,0.1,0.2,0.3,N2O
ROU,2006,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,,,,0.1,0.2,0.3,N2O
